time	valores	x	y	optional
17	31	-11.32888888	-41.86444444	TRUE
18	25	-11.32888888	-41.86444444	TRUE
19	23	-11.32888888	-41.86444444	TRUE
20	25	-11.32888888	-41.86444444	TRUE
21	27	-11.32888888	-41.86444444	TRUE
22	30	-11.32888888	-41.86444444	TRUE
23	33	-11.32888888	-41.86444444	TRUE
24	37	-11.32888888	-41.86444444	TRUE
1	94	-13.3436111	-39.12666666	TRUE
2	96	-13.3436111	-39.12666666	TRUE
3	97	-13.3436111	-39.12666666	TRUE
4	99	-13.3436111	-39.12666666	TRUE
5	100	-13.3436111	-39.12666666	TRUE
6	100	-13.3436111	-39.12666666	TRUE
7	100	-13.3436111	-39.12666666	TRUE
8	100	-13.3436111	-39.12666666	TRUE
9	-9999	-13.3436111	-39.12666666	TRUE
10	-9999	-13.3436111	-39.12666666	TRUE
11	-9999	-13.3436111	-39.12666666	TRUE
12	81	-13.3436111	-39.12666666	TRUE
13	76	-13.3436111	-39.12666666	TRUE
14	66	-13.3436111	-39.12666666	TRUE
15	63	-13.3436111	-39.12666666	TRUE
16	64	-13.3436111	-39.12666666	TRUE
17	66	-13.3436111	-39.12666666	TRUE
18	66	-13.3436111	-39.12666666	TRUE
19	67	-13.3436111	-39.12666666	TRUE
20	71	-13.3436111	-39.12666666	TRUE
21	75	-13.3436111	-39.12666666	TRUE
22	82	-13.3436111	-39.12666666	TRUE
23	84	-13.3436111	-39.12666666	TRUE
24	85	-13.3436111	-39.12666666	TRUE
1	28	-7.07083332	-41.40416666	TRUE
2	30	-7.07083332	-41.40416666	TRUE
3	31	-7.07083332	-41.40416666	TRUE
4	33	-7.07083332	-41.40416666	TRUE
5	34	-7.07083332	-41.40416666	TRUE
6	35	-7.07083332	-41.40416666	TRUE
7	39	-7.07083332	-41.40416666	TRUE
8	44	-7.07083332	-41.40416666	TRUE
9	53	-7.07083332	-41.40416666	TRUE
10	55	-7.07083332	-41.40416666	TRUE
11	51	-7.07083332	-41.40416666	TRUE
12	48	-7.07083332	-41.40416666	TRUE
13	41	-7.07083332	-41.40416666	TRUE
14	33	-7.07083332	-41.40416666	TRUE
15	31	-7.07083332	-41.40416666	TRUE
16	28	-7.07083332	-41.40416666	TRUE
17	24	-7.07083332	-41.40416666	TRUE
18	23	-7.07083332	-41.40416666	TRUE
19	20	-7.07083332	-41.40416666	TRUE
20	19	-7.07083332	-41.40416666	TRUE
21	19	-7.07083332	-41.40416666	TRUE
22	20	-7.07083332	-41.40416666	TRUE
23	22	-7.07083332	-41.40416666	TRUE
24	24	-7.07083332	-41.40416666	TRUE
1	49	-9.10805555	-45.93194443	TRUE
2	55	-9.10805555	-45.93194443	TRUE
3	59	-9.10805555	-45.93194443	TRUE
4	61	-9.10805555	-45.93194443	TRUE
5	66	-9.10805555	-45.93194443	TRUE
6	70	-9.10805555	-45.93194443	TRUE
7	72	-9.10805555	-45.93194443	TRUE
8	76	-9.10805555	-45.93194443	TRUE
9	73	-9.10805555	-45.93194443	TRUE
10	75	-9.10805555	-45.93194443	TRUE
11	65	-9.10805555	-45.93194443	TRUE
12	43	-9.10805555	-45.93194443	TRUE
13	29	-9.10805555	-45.93194443	TRUE
14	29	-9.10805555	-45.93194443	TRUE
15	26	-9.10805555	-45.93194443	TRUE
16	24	-9.10805555	-45.93194443	TRUE
17	20	-9.10805555	-45.93194443	TRUE
18	21	-9.10805555	-45.93194443	TRUE
19	19	-9.10805555	-45.93194443	TRUE
20	19	-9.10805555	-45.93194443	TRUE
21	21	-9.10805555	-45.93194443	TRUE
22	26	-9.10805555	-45.93194443	TRUE
23	34	-9.10805555	-45.93194443	TRUE
24	44	-9.10805555	-45.93194443	TRUE
1	88	-15.24472221	-40.22944443	TRUE
2	89	-15.24472221	-40.22944443	TRUE
3	89	-15.24472221	-40.22944443	TRUE
4	90	-15.24472221	-40.22944443	TRUE
5	91	-15.24472221	-40.22944443	TRUE
6	91	-15.24472221	-40.22944443	TRUE
7	90	-15.24472221	-40.22944443	TRUE
8	90	-15.24472221	-40.22944443	TRUE
9	91	-15.24472221	-40.22944443	TRUE
10	91	-15.24472221	-40.22944443	TRUE
11	90	-15.24472221	-40.22944443	TRUE
12	85	-15.24472221	-40.22944443	TRUE
13	79	-15.24472221	-40.22944443	TRUE
14	80	-15.24472221	-40.22944443	TRUE
15	66	-15.24472221	-40.22944443	TRUE
16	60	-15.24472221	-40.22944443	TRUE
17	83	-15.24472221	-40.22944443	TRUE
18	73	-15.24472221	-40.22944443	TRUE
19	65	-15.24472221	-40.22944443	TRUE
20	64	-15.24472221	-40.22944443	TRUE
21	86	-15.24472221	-40.22944443	TRUE
22	85	-15.24472221	-40.22944443	TRUE
23	79	-15.24472221	-40.22944443	TRUE
24	79	-15.24472221	-40.22944443	TRUE
1	51	-12.55722222	-41.38888888	TRUE
2	60	-12.55722222	-41.38888888	TRUE
3	62	-12.55722222	-41.38888888	TRUE
4	68	-12.55722222	-41.38888888	TRUE
5	74	-12.55722222	-41.38888888	TRUE
6	77	-12.55722222	-41.38888888	TRUE
7	76	-12.55722222	-41.38888888	TRUE
8	82	-12.55722222	-41.38888888	TRUE
9	85	-12.55722222	-41.38888888	TRUE
10	88	-12.55722222	-41.38888888	TRUE
11	72	-12.55722222	-41.38888888	TRUE
12	69	-12.55722222	-41.38888888	TRUE
13	64	-12.55722222	-41.38888888	TRUE
14	56	-12.55722222	-41.38888888	TRUE
15	54	-12.55722222	-41.38888888	TRUE
16	49	-12.55722222	-41.38888888	TRUE
17	37	-12.55722222	-41.38888888	TRUE
18	32	-12.55722222	-41.38888888	TRUE
19	35	-12.55722222	-41.38888888	TRUE
20	32	-12.55722222	-41.38888888	TRUE
21	36	-12.55722222	-41.38888888	TRUE
22	38	-12.55722222	-41.38888888	TRUE
23	47	-12.55722222	-41.38888888	TRUE
24	54	-12.55722222	-41.38888888	TRUE
1	39	-6.76666666	-43.01666666	TRUE
2	48	-6.76666666	-43.01666666	TRUE
3	51	-6.76666666	-43.01666666	TRUE
4	48	-6.76666666	-43.01666666	TRUE
5	35	-6.76666666	-43.01666666	TRUE
6	36	-6.76666666	-43.01666666	TRUE
7	39	-6.76666666	-43.01666666	TRUE
8	41	-6.76666666	-43.01666666	TRUE
9	39	-6.76666666	-43.01666666	TRUE
10	38	-6.76666666	-43.01666666	TRUE
11	39	-6.76666666	-43.01666666	TRUE
12	39	-6.76666666	-43.01666666	TRUE
13	34	-6.76666666	-43.01666666	TRUE
14	33	-6.76666666	-43.01666666	TRUE
15	29	-6.76666666	-43.01666666	TRUE
16	28	-6.76666666	-43.01666666	TRUE
17	24	-6.76666666	-43.01666666	TRUE
18	22	-6.76666666	-43.01666666	TRUE
19	22	-6.76666666	-43.01666666	TRUE
20	20	-6.76666666	-43.01666666	TRUE
21	21	-6.76666666	-43.01666666	TRUE
22	23	-6.76666666	-43.01666666	TRUE
23	24	-6.76666666	-43.01666666	TRUE
24	26	-6.76666666	-43.01666666	TRUE
1	-9999	-10.00222222	-42.47333332	TRUE
2	33	-10.00222222	-42.47333332	TRUE
3	34	-10.00222222	-42.47333332	TRUE
4	40	-10.00222222	-42.47333332	TRUE
5	44	-10.00222222	-42.47333332	TRUE
6	53	-10.00222222	-42.47333332	TRUE
7	58	-10.00222222	-42.47333332	TRUE
8	61	-10.00222222	-42.47333332	TRUE
9	63	-10.00222222	-42.47333332	TRUE
10	63	-10.00222222	-42.47333332	TRUE
11	59	-10.00222222	-42.47333332	TRUE
12	52	-10.00222222	-42.47333332	TRUE
13	44	-10.00222222	-42.47333332	TRUE
14	39	-10.00222222	-42.47333332	TRUE
15	35	-10.00222222	-42.47333332	TRUE
16	30	-10.00222222	-42.47333332	TRUE
17	27	-10.00222222	-42.47333332	TRUE
18	26	-10.00222222	-42.47333332	TRUE
19	28	-10.00222222	-42.47333332	TRUE
20	-9999	-10.00222222	-42.47333332	TRUE
21	-9999	-10.00222222	-42.47333332	TRUE
22	26	-10.00222222	-42.47333332	TRUE
23	28	-10.00222222	-42.47333332	TRUE
24	30	-10.00222222	-42.47333332	TRUE
1	83	-6.56083333	-35.13472221	TRUE
2	85	-6.56083333	-35.13472221	TRUE
3	83	-6.56083333	-35.13472221	TRUE
4	84	-6.56083333	-35.13472221	TRUE
5	86	-6.56083333	-35.13472221	TRUE
6	85	-6.56083333	-35.13472221	TRUE
7	85	-6.56083333	-35.13472221	TRUE
8	85	-6.56083333	-35.13472221	TRUE
9	83	-6.56083333	-35.13472221	TRUE
10	76	-6.56083333	-35.13472221	TRUE
11	67	-6.56083333	-35.13472221	TRUE
12	60	-6.56083333	-35.13472221	TRUE
13	54	-6.56083333	-35.13472221	TRUE
14	51	-6.56083333	-35.13472221	TRUE
15	41	-6.56083333	-35.13472221	TRUE
16	38	-6.56083333	-35.13472221	TRUE
17	36	-6.56083333	-35.13472221	TRUE
18	38	-6.56083333	-35.13472221	TRUE
19	48	-6.56083333	-35.13472221	TRUE
20	60	-6.56083333	-35.13472221	TRUE
21	65	-6.56083333	-35.13472221	TRUE
22	73	-6.56083333	-35.13472221	TRUE
23	76	-6.56083333	-35.13472221	TRUE
24	76	-6.56083333	-35.13472221	TRUE
1	89	-6.65333333	-47.41833332	TRUE
2	91	-6.65333333	-47.41833332	TRUE
3	92	-6.65333333	-47.41833332	TRUE
4	93	-6.65333333	-47.41833332	TRUE
5	93	-6.65333333	-47.41833332	TRUE
6	94	-6.65333333	-47.41833332	TRUE
7	94	-6.65333333	-47.41833332	TRUE
8	94	-6.65333333	-47.41833332	TRUE
9	94	-6.65333333	-47.41833332	TRUE
10	95	-6.65333333	-47.41833332	TRUE
11	89	-6.65333333	-47.41833332	TRUE
12	82	-6.65333333	-47.41833332	TRUE
13	70	-6.65333333	-47.41833332	TRUE
14	69	-6.65333333	-47.41833332	TRUE
15	65	-6.65333333	-47.41833332	TRUE
16	59	-6.65333333	-47.41833332	TRUE
17	53	-6.65333333	-47.41833332	TRUE
18	47	-6.65333333	-47.41833332	TRUE
19	46	-6.65333333	-47.41833332	TRUE
20	43	-6.65333333	-47.41833332	TRUE
21	47	-6.65333333	-47.41833332	TRUE
22	58	-6.65333333	-47.41833332	TRUE
23	72	-6.65333333	-47.41833332	TRUE
24	81	-6.65333333	-47.41833332	TRUE
1	-9999	-5.50666666	-45.23694444	TRUE
2	-9999	-5.50666666	-45.23694444	TRUE
3	-9999	-5.50666666	-45.23694444	TRUE
4	-9999	-5.50666666	-45.23694444	TRUE
5	-9999	-5.50666666	-45.23694444	TRUE
6	-9999	-5.50666666	-45.23694444	TRUE
7	-9999	-5.50666666	-45.23694444	TRUE
8	-9999	-5.50666666	-45.23694444	TRUE
9	-9999	-5.50666666	-45.23694444	TRUE
10	86	-5.50666666	-45.23694444	TRUE
11	80	-5.50666666	-45.23694444	TRUE
12	74	-5.50666666	-45.23694444	TRUE
13	63	-5.50666666	-45.23694444	TRUE
14	58	-5.50666666	-45.23694444	TRUE
15	49	-5.50666666	-45.23694444	TRUE
16	34	-5.50666666	-45.23694444	TRUE
17	31	-5.50666666	-45.23694444	TRUE
18	30	-5.50666666	-45.23694444	TRUE
19	29	-5.50666666	-45.23694444	TRUE
20	-9999	-5.50666666	-45.23694444	TRUE
21	-9999	-5.50666666	-45.23694444	TRUE
22	-9999	-5.50666666	-45.23694444	TRUE
23	-9999	-5.50666666	-45.23694444	TRUE
24	-9999	-5.50666666	-45.23694444	TRUE
1	44	-9.2861111	-43.32444443	TRUE
2	44	-9.2861111	-43.32444443	TRUE
3	46	-9.2861111	-43.32444443	TRUE
4	50	-9.2861111	-43.32444443	TRUE
5	53	-9.2861111	-43.32444443	TRUE
6	58	-9.2861111	-43.32444443	TRUE
7	58	-9.2861111	-43.32444443	TRUE
8	61	-9.2861111	-43.32444443	TRUE
9	73	-9.2861111	-43.32444443	TRUE
10	73	-9.2861111	-43.32444443	TRUE
11	70	-9.2861111	-43.32444443	TRUE
12	65	-9.2861111	-43.32444443	TRUE
13	59	-9.2861111	-43.32444443	TRUE
14	51	-9.2861111	-43.32444443	TRUE
15	47	-9.2861111	-43.32444443	TRUE
16	42	-9.2861111	-43.32444443	TRUE
17	38	-9.2861111	-43.32444443	TRUE
18	34	-9.2861111	-43.32444443	TRUE
19	34	-9.2861111	-43.32444443	TRUE
20	35	-9.2861111	-43.32444443	TRUE
21	34	-9.2861111	-43.32444443	TRUE
22	35	-9.2861111	-43.32444443	TRUE
23	38	-9.2861111	-43.32444443	TRUE
24	39	-9.2861111	-43.32444443	TRUE
1	-9999	-9.76583333	-37.44777777	TRUE
2	-9999	-9.76583333	-37.44777777	TRUE
3	-9999	-9.76583333	-37.44777777	TRUE
4	-9999	-9.76583333	-37.44777777	TRUE
5	-9999	-9.76583333	-37.44777777	TRUE
6	-9999	-9.76583333	-37.44777777	TRUE
7	-9999	-9.76583333	-37.44777777	TRUE
8	-9999	-9.76583333	-37.44777777	TRUE
9	-9999	-9.76583333	-37.44777777	TRUE
10	-9999	-9.76583333	-37.44777777	TRUE
11	-9999	-9.76583333	-37.44777777	TRUE
12	-9999	-9.76583333	-37.44777777	TRUE
13	-9999	-9.76583333	-37.44777777	TRUE
14	-9999	-9.76583333	-37.44777777	TRUE
15	-9999	-9.76583333	-37.44777777	TRUE
16	-9999	-9.76583333	-37.44777777	TRUE
17	-9999	-9.76583333	-37.44777777	TRUE
18	-9999	-9.76583333	-37.44777777	TRUE
19	-9999	-9.76583333	-37.44777777	TRUE
20	-9999	-9.76583333	-37.44777777	TRUE
21	-9999	-9.76583333	-37.44777777	TRUE
22	-9999	-9.76583333	-37.44777777	TRUE
23	-9999	-9.76583333	-37.44777777	TRUE
24	-9999	-9.76583333	-37.44777777	TRUE
1	-9999	0.9	-29.31666666	TRUE
2	-9999	0.9	-29.31666666	TRUE
3	-9999	0.9	-29.31666666	TRUE
4	-9999	0.9	-29.31666666	TRUE
5	-9999	0.9	-29.31666666	TRUE
6	-9999	0.9	-29.31666666	TRUE
7	-9999	0.9	-29.31666666	TRUE
8	-9999	0.9	-29.31666666	TRUE
9	-9999	0.9	-29.31666666	TRUE
10	-9999	0.9	-29.31666666	TRUE
11	-9999	0.9	-29.31666666	TRUE
12	-9999	0.9	-29.31666666	TRUE
13	-9999	0.9	-29.31666666	TRUE
14	-9999	0.9	-29.31666666	TRUE
15	-9999	0.9	-29.31666666	TRUE
16	-9999	0.9	-29.31666666	TRUE
17	-9999	0.9	-29.31666666	TRUE
18	-9999	0.9	-29.31666666	TRUE
19	-9999	0.9	-29.31666666	TRUE
20	-9999	0.9	-29.31666666	TRUE
21	-9999	0.9	-29.31666666	TRUE
22	-9999	0.9	-29.31666666	TRUE
23	-9999	0.9	-29.31666666	TRUE
24	-9999	0.9	-29.31666666	TRUE
1	60	-10.98472221	-39.61694443	TRUE
2	63	-10.98472221	-39.61694443	TRUE
3	72	-10.98472221	-39.61694443	TRUE
4	74	-10.98472221	-39.61694443	TRUE
5	75	-10.98472221	-39.61694443	TRUE
6	76	-10.98472221	-39.61694443	TRUE
7	79	-10.98472221	-39.61694443	TRUE
8	80	-10.98472221	-39.61694443	TRUE
9	91	-10.98472221	-39.61694443	TRUE
10	88	-10.98472221	-39.61694443	TRUE
11	80	-10.98472221	-39.61694443	TRUE
12	68	-10.98472221	-39.61694443	TRUE
13	52	-10.98472221	-39.61694443	TRUE
14	43	-10.98472221	-39.61694443	TRUE
15	34	-10.98472221	-39.61694443	TRUE
16	32	-10.98472221	-39.61694443	TRUE
17	28	-10.98472221	-39.61694443	TRUE
18	26	-10.98472221	-39.61694443	TRUE
19	24	-10.98472221	-39.61694443	TRUE
20	28	-10.98472221	-39.61694443	TRUE
21	30	-10.98472221	-39.61694443	TRUE
22	34	-10.98472221	-39.61694443	TRUE
23	42	-10.98472221	-39.61694443	TRUE
24	52	-10.98472221	-39.61694443	TRUE
1	40	-6.97416666	-42.14694444	TRUE
2	43	-6.97416666	-42.14694444	TRUE
3	46	-6.97416666	-42.14694444	TRUE
4	41	-6.97416666	-42.14694444	TRUE
5	36	-6.97416666	-42.14694444	TRUE
6	40	-6.97416666	-42.14694444	TRUE
7	39	-6.97416666	-42.14694444	TRUE
8	40	-6.97416666	-42.14694444	TRUE
9	40	-6.97416666	-42.14694444	TRUE
10	48	-6.97416666	-42.14694444	TRUE
11	47	-6.97416666	-42.14694444	TRUE
12	42	-6.97416666	-42.14694444	TRUE
13	37	-6.97416666	-42.14694444	TRUE
14	31	-6.97416666	-42.14694444	TRUE
15	29	-6.97416666	-42.14694444	TRUE
16	26	-6.97416666	-42.14694444	TRUE
17	23	-6.97416666	-42.14694444	TRUE
18	22	-6.97416666	-42.14694444	TRUE
19	20	-6.97416666	-42.14694444	TRUE
20	20	-6.97416666	-42.14694444	TRUE
21	21	-6.97416666	-42.14694444	TRUE
22	23	-6.97416666	-42.14694444	TRUE
23	26	-6.97416666	-42.14694444	TRUE
24	27	-6.97416666	-42.14694444	TRUE
1	30	-6.01666666	-40.28166666	TRUE
2	32	-6.01666666	-40.28166666	TRUE
3	33	-6.01666666	-40.28166666	TRUE
4	39	-6.01666666	-40.28166666	TRUE
5	50	-6.01666666	-40.28166666	TRUE
6	58	-6.01666666	-40.28166666	TRUE
7	64	-6.01666666	-40.28166666	TRUE
8	68	-6.01666666	-40.28166666	TRUE
9	71	-6.01666666	-40.28166666	TRUE
10	71	-6.01666666	-40.28166666	TRUE
11	65	-6.01666666	-40.28166666	TRUE
12	58	-6.01666666	-40.28166666	TRUE
13	50	-6.01666666	-40.28166666	TRUE
14	40	-6.01666666	-40.28166666	TRUE
15	31	-6.01666666	-40.28166666	TRUE
16	26	-6.01666666	-40.28166666	TRUE
17	23	-6.01666666	-40.28166666	TRUE
18	21	-6.01666666	-40.28166666	TRUE
19	20	-6.01666666	-40.28166666	TRUE
20	21	-6.01666666	-40.28166666	TRUE
21	22	-6.01666666	-40.28166666	TRUE
22	24	-6.01666666	-40.28166666	TRUE
23	26	-6.01666666	-40.28166666	TRUE
24	29	-6.01666666	-40.28166666	TRUE
1	88	-13.00944444	-39.61694443	TRUE
2	90	-13.00944444	-39.61694443	TRUE
3	91	-13.00944444	-39.61694443	TRUE
4	92	-13.00944444	-39.61694443	TRUE
5	92	-13.00944444	-39.61694443	TRUE
6	93	-13.00944444	-39.61694443	TRUE
7	93	-13.00944444	-39.61694443	TRUE
8	93	-13.00944444	-39.61694443	TRUE
9	93	-13.00944444	-39.61694443	TRUE
10	93	-13.00944444	-39.61694443	TRUE
11	88	-13.00944444	-39.61694443	TRUE
12	75	-13.00944444	-39.61694443	TRUE
13	69	-13.00944444	-39.61694443	TRUE
14	60	-13.00944444	-39.61694443	TRUE
15	46	-13.00944444	-39.61694443	TRUE
16	49	-13.00944444	-39.61694443	TRUE
17	55	-13.00944444	-39.61694443	TRUE
18	55	-13.00944444	-39.61694443	TRUE
19	57	-13.00944444	-39.61694443	TRUE
20	63	-13.00944444	-39.61694443	TRUE
21	68	-13.00944444	-39.61694443	TRUE
22	77	-13.00944444	-39.61694443	TRUE
23	83	-13.00944444	-39.61694443	TRUE
24	87	-13.00944444	-39.61694443	TRUE
1	90	-14.8861111	-40.80138888	TRUE
2	96	-14.8861111	-40.80138888	TRUE
3	95	-14.8861111	-40.80138888	TRUE
4	95	-14.8861111	-40.80138888	TRUE
5	94	-14.8861111	-40.80138888	TRUE
6	93	-14.8861111	-40.80138888	TRUE
7	94	-14.8861111	-40.80138888	TRUE
8	95	-14.8861111	-40.80138888	TRUE
9	96	-14.8861111	-40.80138888	TRUE
10	96	-14.8861111	-40.80138888	TRUE
11	89	-14.8861111	-40.80138888	TRUE
12	85	-14.8861111	-40.80138888	TRUE
13	79	-14.8861111	-40.80138888	TRUE
14	67	-14.8861111	-40.80138888	TRUE
15	57	-14.8861111	-40.80138888	TRUE
16	57	-14.8861111	-40.80138888	TRUE
17	48	-14.8861111	-40.80138888	TRUE
18	49	-14.8861111	-40.80138888	TRUE
19	50	-14.8861111	-40.80138888	TRUE
20	59	-14.8861111	-40.80138888	TRUE
21	71	-14.8861111	-40.80138888	TRUE
22	82	-14.8861111	-40.80138888	TRUE
23	86	-14.8861111	-40.80138888	TRUE
24	87	-14.8861111	-40.80138888	TRUE
1	29	-5.1861111	-40.66999999	TRUE
2	31	-5.1861111	-40.66999999	TRUE
3	34	-5.1861111	-40.66999999	TRUE
4	46	-5.1861111	-40.66999999	TRUE
5	50	-5.1861111	-40.66999999	TRUE
6	56	-5.1861111	-40.66999999	TRUE
7	61	-5.1861111	-40.66999999	TRUE
8	65	-5.1861111	-40.66999999	TRUE
9	68	-5.1861111	-40.66999999	TRUE
10	68	-5.1861111	-40.66999999	TRUE
11	63	-5.1861111	-40.66999999	TRUE
12	49	-5.1861111	-40.66999999	TRUE
13	41	-5.1861111	-40.66999999	TRUE
14	33	-5.1861111	-40.66999999	TRUE
15	29	-5.1861111	-40.66999999	TRUE
16	25	-5.1861111	-40.66999999	TRUE
17	22	-5.1861111	-40.66999999	TRUE
18	19	-5.1861111	-40.66999999	TRUE
19	20	-5.1861111	-40.66999999	TRUE
20	21	-5.1861111	-40.66999999	TRUE
21	23	-5.1861111	-40.66999999	TRUE
22	25	-5.1861111	-40.66999999	TRUE
23	27	-5.1861111	-40.66999999	TRUE
24	29	-5.1861111	-40.66999999	TRUE
1	-9999	-7.07972221	-37.27249999	TRUE
2	-9999	-7.07972221	-37.27249999	TRUE
3	-9999	-7.07972221	-37.27249999	TRUE
4	-9999	-7.07972221	-37.27249999	TRUE
5	-9999	-7.07972221	-37.27249999	TRUE
6	-9999	-7.07972221	-37.27249999	TRUE
7	-9999	-7.07972221	-37.27249999	TRUE
8	-9999	-7.07972221	-37.27249999	TRUE
9	-9999	-7.07972221	-37.27249999	TRUE
10	-9999	-7.07972221	-37.27249999	TRUE
11	-9999	-7.07972221	-37.27249999	TRUE
12	-9999	-7.07972221	-37.27249999	TRUE
13	-9999	-7.07972221	-37.27249999	TRUE
14	-9999	-7.07972221	-37.27249999	TRUE
15	-9999	-7.07972221	-37.27249999	TRUE
16	-9999	-7.07972221	-37.27249999	TRUE
17	-9999	-7.07972221	-37.27249999	TRUE
18	-9999	-7.07972221	-37.27249999	TRUE
19	-9999	-7.07972221	-37.27249999	TRUE
20	-9999	-7.07972221	-37.27249999	TRUE
21	-9999	-7.07972221	-37.27249999	TRUE
22	-9999	-7.07972221	-37.27249999	TRUE
23	-9999	-7.07972221	-37.27249999	TRUE
24	-9999	-7.07972221	-37.27249999	TRUE
1	66	-4.85333333	-37.77694443	TRUE
2	64	-4.85333333	-37.77694443	TRUE
3	63	-4.85333333	-37.77694443	TRUE
4	55	-4.85333333	-37.77694443	TRUE
5	59	-4.85333333	-37.77694443	TRUE
6	61	-4.85333333	-37.77694443	TRUE
7	63	-4.85333333	-37.77694443	TRUE
8	66	-4.85333333	-37.77694443	TRUE
9	68	-4.85333333	-37.77694443	TRUE
10	61	-4.85333333	-37.77694443	TRUE
11	47	-4.85333333	-37.77694443	TRUE
12	48	-4.85333333	-37.77694443	TRUE
13	42	-4.85333333	-37.77694443	TRUE
14	40	-4.85333333	-37.77694443	TRUE
15	35	-4.85333333	-37.77694443	TRUE
16	29	-4.85333333	-37.77694443	TRUE
17	28	-4.85333333	-37.77694443	TRUE
18	29	-4.85333333	-37.77694443	TRUE
19	35	-4.85333333	-37.77694443	TRUE
20	37	-4.85333333	-37.77694443	TRUE
21	39	-4.85333333	-37.77694443	TRUE
22	48	-4.85333333	-37.77694443	TRUE
23	54	-4.85333333	-37.77694443	TRUE
24	59	-4.85333333	-37.77694443	TRUE
1	34	-11.08472221	-43.13916666	TRUE
2	37	-11.08472221	-43.13916666	TRUE
3	40	-11.08472221	-43.13916666	TRUE
4	42	-11.08472221	-43.13916666	TRUE
5	47	-11.08472221	-43.13916666	TRUE
6	52	-11.08472221	-43.13916666	TRUE
7	57	-11.08472221	-43.13916666	TRUE
8	60	-11.08472221	-43.13916666	TRUE
9	63	-11.08472221	-43.13916666	TRUE
10	63	-11.08472221	-43.13916666	TRUE
11	59	-11.08472221	-43.13916666	TRUE
12	51	-11.08472221	-43.13916666	TRUE
13	46	-11.08472221	-43.13916666	TRUE
14	42	-11.08472221	-43.13916666	TRUE
15	38	-11.08472221	-43.13916666	TRUE
16	34	-11.08472221	-43.13916666	TRUE
17	31	-11.08472221	-43.13916666	TRUE
18	30	-11.08472221	-43.13916666	TRUE
19	31	-11.08472221	-43.13916666	TRUE
20	29	-11.08472221	-43.13916666	TRUE
21	28	-11.08472221	-43.13916666	TRUE
22	28	-11.08472221	-43.13916666	TRUE
23	32	-11.08472221	-43.13916666	TRUE
24	34	-11.08472221	-43.13916666	TRUE
1	90	-11.27249999	-37.79472221	TRUE
2	92	-11.27249999	-37.79472221	TRUE
3	93	-11.27249999	-37.79472221	TRUE
4	92	-11.27249999	-37.79472221	TRUE
5	93	-11.27249999	-37.79472221	TRUE
6	92	-11.27249999	-37.79472221	TRUE
7	92	-11.27249999	-37.79472221	TRUE
8	92	-11.27249999	-37.79472221	TRUE
9	92	-11.27249999	-37.79472221	TRUE
10	92	-11.27249999	-37.79472221	TRUE
11	80	-11.27249999	-37.79472221	TRUE
12	69	-11.27249999	-37.79472221	TRUE
13	64	-11.27249999	-37.79472221	TRUE
14	59	-11.27249999	-37.79472221	TRUE
15	52	-11.27249999	-37.79472221	TRUE
16	48	-11.27249999	-37.79472221	TRUE
17	49	-11.27249999	-37.79472221	TRUE
18	51	-11.27249999	-37.79472221	TRUE
19	55	-11.27249999	-37.79472221	TRUE
20	61	-11.27249999	-37.79472221	TRUE
21	63	-11.27249999	-37.79472221	TRUE
22	72	-11.27249999	-37.79472221	TRUE
23	80	-11.27249999	-37.79472221	TRUE
24	83	-11.27249999	-37.79472221	TRUE
1	82	-9.42055554	-36.62027777	TRUE
2	85	-9.42055554	-36.62027777	TRUE
3	87	-9.42055554	-36.62027777	TRUE
4	86	-9.42055554	-36.62027777	TRUE
5	87	-9.42055554	-36.62027777	TRUE
6	87	-9.42055554	-36.62027777	TRUE
7	86	-9.42055554	-36.62027777	TRUE
8	90	-9.42055554	-36.62027777	TRUE
9	91	-9.42055554	-36.62027777	TRUE
10	84	-9.42055554	-36.62027777	TRUE
11	77	-9.42055554	-36.62027777	TRUE
12	69	-9.42055554	-36.62027777	TRUE
13	58	-9.42055554	-36.62027777	TRUE
14	50	-9.42055554	-36.62027777	TRUE
15	43	-9.42055554	-36.62027777	TRUE
16	45	-9.42055554	-36.62027777	TRUE
17	48	-9.42055554	-36.62027777	TRUE
18	48	-9.42055554	-36.62027777	TRUE
19	49	-9.42055554	-36.62027777	TRUE
20	51	-9.42055554	-36.62027777	TRUE
21	62	-9.42055554	-36.62027777	TRUE
22	72	-9.42055554	-36.62027777	TRUE
23	75	-9.42055554	-36.62027777	TRUE
24	78	-9.42055554	-36.62027777	TRUE
1	36	-13.41666666	-43.18416666	TRUE
2	37	-13.41666666	-43.18416666	TRUE
3	41	-13.41666666	-43.18416666	TRUE
4	51	-13.41666666	-43.18416666	TRUE
5	56	-13.41666666	-43.18416666	TRUE
6	61	-13.41666666	-43.18416666	TRUE
7	62	-13.41666666	-43.18416666	TRUE
8	66	-13.41666666	-43.18416666	TRUE
9	69	-13.41666666	-43.18416666	TRUE
10	69	-13.41666666	-43.18416666	TRUE
11	58	-13.41666666	-43.18416666	TRUE
12	49	-13.41666666	-43.18416666	TRUE
13	43	-13.41666666	-43.18416666	TRUE
14	39	-13.41666666	-43.18416666	TRUE
15	35	-13.41666666	-43.18416666	TRUE
16	31	-13.41666666	-43.18416666	TRUE
17	29	-13.41666666	-43.18416666	TRUE
18	28	-13.41666666	-43.18416666	TRUE
19	28	-13.41666666	-43.18416666	TRUE
